support_tickets_last90d,label_churned,signup_date,region,is_premium,avg_monthly_spend,days_since_last_login,months_active,customer_id,primary_channel
2,0,2024-10-29,AMER,0,258.9,96,46,40933,Mobile
2,0,2024-10-31,APAC,0,117.26,30,3,57040,Web
0,0,2024-11-06,APAC,0,160.95,13,35,89561,Web
2,0,2024-01-28,LATAM,0,111.55,23,25,37338,Retail
1,1,2024-07-05,LATAM,1,152.37,96,1,50968,WhatsApp
0,0,2024-11-22,EMEA,0,350.49,50,39,97007,Retail
2,0,2024-08-03,APAC,0,295.07,77,18,16988,Retail
1,0,2024-10-04,APAC,1,122.57,96,34,16432,Web
4,0,2024-08-03,EMEA,0,334.06,14,6,49004,Web
2,0,2024-05-14,APAC,1,143.73,4,6,71313,Web
2,0,2024-02-15,APAC,1,352.55,107,46,77075,Retail
4,0,2024-03-16,EMEA,1,307.92,107,28,41237,Mobile
4,0,2024-01-12,LATAM,1,96.22,103,40,89415,Web
1,0,2024-03-09,AMER,1,277.2,73,31,95606,Retail
0,0,2024-06-01,APAC,0,30.77,98,17,98863,WhatsApp
6,1,2024-04-19,APAC,1,53.32,68,15,30080,Web
4,0,2024-12-22,EMEA,1,195.61,77,26,57113,Mobile
4,0,2024-08-19,AMER,0,122.36,61,29,67276,Retail
0,0,2024-04-11,LATAM,1,558.71,73,7,88800,Web
1,0,2024-05-10,APAC,0,308.35,22,16,82944,Mobile
1,1,2024-12-08,EMEA,1,65.6,100,42,40651,WhatsApp
0,0,2024-12-13,AMER,0,93.91,29,5,15758,Mobile
2,0,2024-04-23,APAC,1,157.97,93,33,29852,Mobile
0,0,2024-01-21,EMEA,1,320.92,101,13,78504,Web
2,0,2024-09-30,EMEA,1,278.51,36,40,94347,Mobile
0,0,2024-09-07,AMER,0,189.51,35,29,29983,WhatsApp
7,0,2024-09-04,APAC,0,242.53,34,22,94802,Mobile
2,0,2024-02-20,APAC,0,415.05,4,43,75018,Web
1,0,2024-08-10,EMEA,0,139.22,119,12,86834,WhatsApp
0,0,2024-06-17,AMER,0,178.56,49,30,10088,Web
2,0,2024-07-10,LATAM,1,411.88,41,24,27947,WhatsApp
2,0,2024-03-19,APAC,0,572.65,34,15,60327,Web
0,0,2024-11-02,EMEA,0,40.93,101,31,99593,Mobile
4,0,2024-03-07,APAC,1,113.53,2,43,21088,Mobile
3,0,2024-09-22,AMER,1,68.21,72,40,36357,Web
5,0,2024-04-02,APAC,1,81.34,8,46,98486,Retail
3,0,2024-10-19,AMER,0,338.61,31,31,60740,Web
1,0,2024-11-04,APAC,1,392.19,32,31,32035,Mobile
5,0,2024-07-11,EMEA,0,327.7,50,20,38367,Mobile
1,0,2024-10-06,AMER,1,190.9,83,6,48966,WhatsApp
0,0,2024-03-25,EMEA,0,59.62,99,19,69948,Web
1,0,2024-10-15,AMER,1,291.26,80,8,76102,Mobile
3,0,2024-03-28,AMER,1,576.55,65,31,82603,Web
1,0,2024-11-08,EMEA,1,307.07,101,32,45050,Web
2,0,2024-03-27,APAC,0,269.88,10,5,48163,Mobile
1,0,2024-05-17,APAC,0,316.47,97,30,77614,Web
1,0,2024-02-09,AMER,1,524.9,66,6,23182,Mobile
0,0,2024-01-02,EMEA,1,701.53,30,5,77728,Mobile
3,0,2024-06-02,AMER,1,293.89,86,22,96852,Web
0,1,2024-02-29,AMER,0,390.72,87,11,66790,Mobile
4,0,2024-09-08,AMER,0,177.41,16,12,72997,Mobile
3,0,2024-11-21,APAC,1,490.78,109,21,62662,WhatsApp
1,0,2024-06-02,AMER,0,218.94,28,32,38607,Web
2,0,2024-06-13,AMER,1,261.03,105,16,39043,Mobile
2,0,2024-07-11,APAC,1,272.92,75,9,45086,Web
2,0,2024-11-05,APAC,1,184.41,47,22,21366,Retail
0,0,2024-04-21,APAC,0,176.83,84,10,37482,WhatsApp
0,0,2024-10-29,AMER,0,155.11,16,34,19036,WhatsApp
3,0,2024-08-07,AMER,1,53.35,67,9,40486,WhatsApp
1,0,2024-07-02,EMEA,0,333.57,33,42,78120,Mobile
1,1,2024-11-15,AMER,1,81.23,97,45,73622,Mobile
1,0,2024-03-11,APAC,0,331.11,65,12,76491,Web
3,0,2024-08-16,AMER,0,279.1,27,30,57597,Mobile
1,0,2024-08-27,AMER,0,61.39,96,32,36894,Web
0,0,2024-11-04,EMEA,0,69.66,80,20,35391,Mobile
1,0,2024-11-29,APAC,0,247.88,12,7,61403,Web
3,0,2024-02-01,EMEA,0,84.14,97,32,23688,Web
3,0,2024-05-22,AMER,1,316.2,86,15,75409,Web
2,0,2024-12-17,EMEA,0,213.06,93,18,14071,WhatsApp
2,0,2024-06-24,AMER,0,104.56,16,43,57688,Mobile
1,0,2024-06-23,APAC,1,334.13,7,11,76697,Mobile
1,0,2024-04-11,APAC,1,185.1,27,11,16362,Web
1,0,2024-07-21,EMEA,1,289.49,51,34,13514,Web
1,1,2024-12-12,APAC,0,193.0,90,17,52449,Web
1,1,2024-09-02,EMEA,1,303.68,4,32,15652,WhatsApp
3,0,2024-03-26,EMEA,0,220.71,110,30,13548,WhatsApp
1,1,2024-05-29,APAC,0,214.87,82,45,55888,Mobile
2,0,2024-09-09,APAC,0,282.96,79,35,35610,Web
1,0,2024-09-14,LATAM,1,365.1,3,29,18713,Mobile
1,0,2024-05-15,AMER,0,188.47,111,47,90387,Mobile
0,0,2024-05-29,AMER,1,155.36,60,30,97168,WhatsApp
0,0,2024-05-09,AMER,1,1185.36,105,26,19963,Mobile
2,1,2024-12-11,APAC,0,183.32,18,33,71499,Web
1,0,2024-09-13,EMEA,1,72.41,83,17,24568,Web
2,0,2024-07-03,APAC,1,59.82,9,37,19759,Web
1,0,2024-09-12,AMER,0,120.31,98,37,95748,Web
4,1,2024-05-23,AMER,1,134.45,119,16,45489,Retail
0,0,2024-07-20,EMEA,0,198.22,73,4,81168,Mobile
2,0,2024-04-21,APAC,1,329.65,10,30,77456,Mobile
2,0,2024-01-20,APAC,1,286.52,67,41,79345,Mobile
2,0,2024-06-16,APAC,1,788.74,8,26,45168,Web
1,0,2024-03-22,EMEA,0,283.64,107,29,40455,Web
0,0,2024-06-05,LATAM,0,195.48,41,36,65703,Retail
1,0,2024-02-11,EMEA,1,277.86,105,37,89112,Mobile
1,1,2024-02-07,EMEA,1,102.07,6,16,44356,Retail
3,0,2024-10-20,LATAM,0,121.38,79,14,90864,Web
3,0,2024-02-08,EMEA,1,185.63,95,40,76077,Mobile
4,0,2024-10-18,EMEA,1,284.8,13,29,52743,Web
1,0,2024-05-05,EMEA,0,245.17,102,47,61779,Web
2,1,2024-06-13,APAC,0,481.52,87,22,12718,Mobile
1,1,2024-02-09,AMER,1,198.62,34,23,56904,Web
2,1,2024-06-20,LATAM,0,84.23,64,12,53398,Mobile
2,0,2024-07-25,AMER,1,224.33,66,6,10158,Web
1,0,2024-08-05,APAC,1,40.41,68,33,21877,Mobile
0,0,2024-07-08,APAC,1,120.61,110,32,91797,Web
2,0,2024-02-14,LATAM,0,252.47,56,1,83640,Retail
0,0,2024-05-25,AMER,1,601.05,12,25,11897,Web
5,0,2024-06-02,AMER,1,292.89,110,39,98941,Mobile
2,0,2024-12-10,APAC,1,956.11,63,42,69909,Web
2,0,2024-07-02,APAC,1,90.61,29,8,89427,Mobile
1,0,2024-04-02,APAC,0,130.61,35,14,68395,Mobile
0,0,2024-07-12,AMER,1,47.43,60,28,34734,Web
1,0,2024-09-10,APAC,1,135.34,9,6,95901,Web
3,0,2024-08-07,APAC,0,370.8,62,42,22186,Web
0,0,2024-09-24,EMEA,0,215.97,25,19,26108,Mobile
4,0,2024-02-06,EMEA,1,236.33,108,9,93759,Web
1,0,2024-05-09,APAC,0,94.28,45,1,71785,Web
4,1,2024-05-27,AMER,0,452.3,99,21,56793,Mobile
2,0,2024-12-04,EMEA,1,196.31,109,35,18892,Mobile
3,0,2024-06-25,APAC,1,123.8,16,21,44420,Retail
1,0,2024-11-25,LATAM,0,507.77,34,33,69548,Web
3,1,2024-06-15,EMEA,1,203.08,36,13,56079,Web
2,0,2024-11-30,AMER,1,413.49,51,34,59456,Web
5,1,2024-01-08,APAC,0,188.28,96,14,80915,Retail
0,0,2024-05-26,AMER,0,371.94,63,10,88673,Web
2,0,2024-12-11,APAC,1,310.49,4,18,85514,Web
1,1,2024-01-10,LATAM,1,529.94,86,38,27889,Mobile
2,0,2024-03-24,AMER,1,180.82,100,22,67554,Web
0,0,2024-04-07,LATAM,1,656.38,37,7,65417,Mobile
2,0,2024-08-15,AMER,1,499.26,80,15,68713,Web
5,0,2024-04-05,AMER,1,83.09,67,33,38110,WhatsApp
1,0,2024-04-04,EMEA,0,340.68,22,38,13667,Web
1,0,2024-07-08,AMER,0,849.51,47,25,16483,Mobile
0,0,2024-07-06,APAC,0,266.48,11,36,27587,WhatsApp
0,1,2024-12-08,AMER,1,298.18,112,4,34034,Mobile
1,0,2024-12-07,LATAM,1,130.08,54,8,35694,Web
1,1,2024-08-18,AMER,1,419.6,105,7,69401,Web
0,0,2024-12-10,AMER,1,697.36,59,45,25598,WhatsApp
1,0,2024-02-05,AMER,0,225.22,114,14,63907,Mobile
2,0,2024-02-21,AMER,0,254.74,65,22,60198,WhatsApp
1,0,2024-04-15,AMER,1,163.94,82,28,12550,WhatsApp
2,0,2024-08-07,EMEA,1,84.35,72,13,48791,WhatsApp
0,1,2024-05-11,APAC,0,65.44,104,34,60623,Web
1,0,2024-10-18,EMEA,1,343.79,21,1,90020,Web
2,0,2024-01-03,AMER,0,144.06,54,14,48985,Web
2,0,2024-06-03,AMER,1,184.93,87,27,95905,WhatsApp
0,0,2024-09-21,AMER,0,387.98,17,22,32241,Mobile
2,0,2024-06-16,EMEA,0,173.21,56,17,56520,Web
2,0,2024-12-28,APAC,1,473.44,26,23,46627,WhatsApp
0,0,2024-03-10,AMER,0,191.96,41,47,37187,Mobile
2,1,2024-06-22,AMER,0,143.8,79,20,55319,Web
2,0,2024-07-06,EMEA,0,34.17,12,41,26266,Retail
2,0,2024-09-26,AMER,1,201.36,38,6,10554,Mobile
2,0,2024-03-24,APAC,1,138.58,58,17,16301,Web
4,0,2024-04-10,EMEA,0,355.85,114,7,12945,Retail
5,0,2024-02-27,EMEA,0,87.26,27,15,32722,Retail
3,0,2024-01-10,AMER,0,662.21,25,14,41186,WhatsApp
2,0,2024-02-24,EMEA,0,614.51,65,31,76534,Retail
2,0,2024-08-17,EMEA,0,61.57,19,29,31549,Web
4,0,2024-10-07,APAC,1,119.0,67,35,75705,Web
2,0,2024-03-27,APAC,0,152.0,39,29,81902,WhatsApp
1,0,2024-06-28,APAC,1,513.7,97,22,62794,Mobile
1,0,2024-03-24,EMEA,0,133.2,17,17,36208,Mobile
0,0,2024-12-07,APAC,1,92.54,2,35,54093,Retail
0,1,2024-09-14,EMEA,0,167.24,78,9,63109,Web
2,0,2024-04-16,EMEA,1,339.45,93,1,80777,Mobile
2,0,2024-04-26,AMER,1,66.86,64,10,13379,WhatsApp
0,0,2024-02-05,AMER,0,230.47,84,28,54795,Web
1,0,2024-08-08,LATAM,1,55.56,14,1,91318,Mobile
0,0,2024-01-17,APAC,1,227.35,111,17,86199,Web
1,0,2024-04-02,EMEA,1,332.21,95,7,34624,Web
1,0,2024-11-03,APAC,0,206.07,32,44,84340,Web
3,0,2024-11-02,LATAM,0,175.72,30,44,21050,Mobile
2,0,2024-02-20,AMER,0,249.04,69,12,25204,Web
1,1,2024-05-19,AMER,1,132.04,106,31,47483,WhatsApp
0,0,2024-11-22,AMER,0,669.61,79,19,69848,Web
0,0,2024-09-08,AMER,0,120.45,34,10,50312,Mobile
2,0,2024-11-08,APAC,0,1618.87,36,3,28504,Web
1,0,2024-02-10,AMER,0,302.56,41,47,77981,Mobile
2,0,2024-06-26,EMEA,1,33.27,54,9,56761,Mobile
6,0,2024-11-27,EMEA,1,57.87,34,41,32604,Mobile
1,0,2024-05-28,EMEA,1,164.33,59,31,38665,Mobile
3,1,2024-11-21,AMER,1,64.42,101,22,41057,Retail
1,0,2024-11-11,EMEA,1,312.56,26,15,47773,Mobile
2,0,2024-05-28,AMER,0,278.67,84,4,25858,WhatsApp
0,0,2024-02-02,EMEA,1,318.44,113,15,74460,Mobile
3,0,2024-08-07,EMEA,1,148.62,86,13,61834,WhatsApp
0,0,2024-08-08,APAC,1,89.0,13,43,38989,Web
0,0,2024-09-22,AMER,1,476.01,1,17,47652,Mobile
3,0,2024-11-02,APAC,1,121.15,92,7,40914,Web
3,0,2024-10-17,APAC,1,566.76,77,45,76268,Web
3,0,2024-05-22,LATAM,0,141.61,85,46,68627,Mobile
0,0,2024-03-21,LATAM,1,49.61,108,28,63831,Mobile
2,0,2024-11-07,APAC,1,586.59,77,28,72069,Mobile
1,0,2024-09-02,AMER,1,368.39,22,39,38697,Mobile
2,0,2024-03-02,APAC,0,77.25,54,27,58543,Mobile
0,1,2024-11-30,APAC,0,212.28,82,21,34109,Retail
1,0,2024-08-31,APAC,1,437.53,52,24,40387,WhatsApp
1,0,2024-09-10,APAC,0,143.6,56,8,96797,Retail
0,0,2024-04-25,APAC,1,235.5,12,5,37776,Retail
2,0,2024-09-22,APAC,1,94.88,27,5,43014,WhatsApp
1,0,2024-02-07,EMEA,1,843.04,77,38,11465,Mobile
2,0,2024-08-13,LATAM,1,229.21,0,17,97275,Web
1,0,2024-09-22,EMEA,1,416.69,72,40,69768,WhatsApp
1,0,2024-03-12,AMER,1,156.63,10,42,39243,Web
1,0,2024-12-18,AMER,1,164.45,77,20,88711,Web
3,0,2024-06-15,APAC,1,76.05,119,25,24350,Mobile
1,0,2024-05-20,EMEA,1,416.53,8,13,98693,WhatsApp
0,0,2024-08-31,AMER,1,221.72,18,24,33932,Web
2,1,2024-04-11,AMER,1,241.89,51,10,49848,Web
2,0,2024-03-19,AMER,0,284.06,67,29,60694,Web
1,0,2024-02-25,APAC,0,31.02,53,2,27524,Web
2,0,2024-07-22,APAC,1,569.03,7,31,48567,Mobile
1,1,2024-09-29,AMER,1,187.36,84,32,98456,Retail
0,0,2024-11-07,AMER,1,428.56,95,44,32774,Web
1,0,2024-09-30,APAC,1,386.54,29,2,61455,Mobile
2,0,2024-06-06,AMER,1,554.13,116,14,80643,WhatsApp
3,0,2024-05-13,APAC,0,59.9,19,27,85893,Web
0,0,2024-02-03,AMER,0,339.13,100,43,74765,Mobile
2,0,2024-05-14,AMER,1,290.88,6,25,37367,WhatsApp
0,0,2024-03-19,APAC,1,313.9,42,21,55849,Web
4,0,2024-04-13,EMEA,0,223.52,40,28,29182,Web
2,1,2024-05-17,AMER,1,113.4,52,6,34030,Mobile
1,0,2024-03-20,AMER,1,342.14,8,33,77151,Mobile
3,0,2024-01-03,APAC,1,125.53,26,20,80123,Mobile
2,0,2024-09-21,LATAM,1,136.36,8,37,77409,WhatsApp
1,0,2024-04-05,APAC,1,245.58,115,14,10350,Mobile
1,0,2024-07-13,AMER,1,351.53,73,24,86858,WhatsApp
4,0,2024-11-16,EMEA,1,255.55,98,40,32662,WhatsApp
2,0,2024-06-04,APAC,1,71.63,92,23,78136,Retail
1,0,2024-02-17,EMEA,1,366.76,50,45,17889,Mobile
1,0,2024-06-30,EMEA,1,637.02,112,35,41189,Web
1,0,2024-07-01,EMEA,0,234.38,53,32,44087,WhatsApp
2,0,2024-06-29,AMER,1,507.23,100,8,53812,Mobile
5,1,2024-12-05,APAC,0,411.0,99,11,18422,Web
2,0,2024-08-28,APAC,0,184.67,38,2,74899,Web
0,0,2024-05-23,AMER,0,44.56,6,25,46337,Web
0,0,2024-03-27,APAC,0,152.92,9,3,73176,Retail
2,0,2024-09-27,APAC,1,111.55,13,10,99122,Mobile
0,0,2024-03-21,EMEA,0,104.25,83,4,40362,WhatsApp
2,0,2024-01-19,AMER,1,35.79,7,45,27323,Web
1,0,2024-09-07,AMER,0,141.4,49,7,65360,WhatsApp
3,0,2024-08-31,AMER,1,351.54,72,39,19665,Web
1,0,2024-06-23,AMER,0,195.43,85,4,83329,WhatsApp
5,1,2024-05-07,AMER,0,407.65,114,4,79677,Web
0,1,2024-09-01,AMER,0,39.38,52,16,51254,Mobile
3,0,2024-05-03,APAC,0,14.66,83,16,24724,Mobile
3,0,2024-05-14,APAC,0,510.82,112,26,63403,Retail
1,0,2024-08-17,AMER,1,479.15,31,34,69470,Web
5,0,2024-11-13,AMER,1,381.68,45,22,10364,Mobile
0,0,2024-12-23,LATAM,0,132.72,112,41,90546,Mobile
0,0,2024-02-01,EMEA,1,427.59,72,22,10468,Retail
0,0,2024-04-16,EMEA,1,257.96,77,47,69024,Web
1,0,2024-09-04,EMEA,1,293.66,5,8,26985,Web
1,0,2024-07-28,AMER,1,101.43,40,39,55692,Mobile
0,0,2024-03-13,AMER,0,31.99,91,24,31623,Web
1,0,2024-06-26,APAC,0,158.5,105,36,88106,WhatsApp
2,0,2024-11-12,EMEA,1,43.09,23,42,60566,Web
0,0,2024-10-23,AMER,1,348.75,36,29,88113,Mobile
0,1,2024-01-15,EMEA,0,150.44,109,5,70897,WhatsApp
0,0,2024-04-20,EMEA,1,297.07,5,2,93457,WhatsApp
0,0,2024-02-17,LATAM,0,270.81,113,29,26798,Retail
3,0,2024-11-05,EMEA,0,277.4,100,23,35929,Mobile
3,0,2024-05-21,AMER,1,93.58,70,20,55189,Mobile
0,1,2024-12-28,APAC,1,64.82,112,1,72231,Web
2,0,2024-08-08,AMER,1,547.17,85,39,19370,Retail
4,0,2024-11-25,APAC,0,76.48,33,37,31315,Web
3,0,2024-05-22,APAC,1,316.27,86,46,64845,WhatsApp
1,0,2024-08-29,EMEA,1,25.67,5,32,86791,Web
3,0,2024-10-18,AMER,1,1121.61,49,27,74871,Mobile
2,0,2024-06-05,AMER,1,396.43,12,29,34870,Web
3,0,2024-11-09,AMER,0,361.85,44,23,32462,Mobile
1,0,2024-08-10,EMEA,1,291.85,11,23,24014,Mobile
2,1,2024-09-12,LATAM,0,57.44,105,10,31065,WhatsApp
1,0,2024-10-29,AMER,0,253.09,101,46,41003,WhatsApp
5,1,2024-05-20,EMEA,0,104.23,95,33,93362,Web
1,0,2024-11-27,APAC,0,284.34,10,23,21216,Web
3,1,2024-04-06,APAC,1,144.55,73,18,57805,Web
0,0,2024-04-19,AMER,0,300.34,9,16,70001,Web
2,0,2024-09-23,EMEA,1,79.49,78,31,12365,Web
3,0,2024-12-04,EMEA,0,185.8,4,15,55320,Mobile
1,0,2024-06-02,EMEA,1,61.83,103,2,38288,Web
0,0,2024-04-15,LATAM,0,90.03,30,31,95049,Web
1,0,2024-11-02,LATAM,1,534.26,23,35,48519,Web
5,1,2024-12-03,AMER,0,315.52,84,29,98531,WhatsApp
1,0,2024-01-18,EMEA,0,73.18,19,44,51322,Mobile
2,0,2024-05-09,LATAM,0,467.02,4,41,14201,Web
1,0,2024-11-01,LATAM,0,557.24,22,25,13178,Web
3,0,2024-09-25,AMER,1,167.6,95,3,88496,Web
4,0,2024-12-17,AMER,0,268.52,13,20,75117,Mobile
1,0,2024-06-25,AMER,0,374.32,45,35,95665,Web
4,0,2024-02-28,APAC,1,348.11,55,12,86019,Mobile
1,0,2024-06-13,APAC,1,113.66,111,36,49477,Mobile
1,1,2024-02-03,AMER,0,296.99,83,32,37971,Mobile
3,0,2024-04-12,EMEA,0,327.98,46,43,49309,Web
2,1,2024-01-02,APAC,1,249.76,104,13,98162,WhatsApp
2,0,2024-10-05,APAC,0,824.42,39,34,34538,Web
0,0,2024-07-03,AMER,1,129.83,50,12,98448,Retail
3,0,2024-05-11,AMER,1,166.22,7,30,17866,Web
0,0,2024-02-12,EMEA,1,47.28,86,34,24774,WhatsApp
0,0,2024-07-01,AMER,1,13.17,20,6,66182,Mobile
0,0,2024-06-20,APAC,0,83.37,103,26,47726,WhatsApp
3,0,2024-02-08,APAC,0,81.19,92,16,39572,WhatsApp
3,0,2024-03-25,EMEA,0,332.56,119,18,27134,Web
2,0,2024-10-22,APAC,1,88.17,59,20,31437,Web
1,0,2024-08-31,APAC,1,273.9,80,10,90609,Web
0,0,2024-09-09,EMEA,1,155.71,110,46,93375,WhatsApp
1,0,2024-03-07,EMEA,0,26.78,95,30,58839,Web
1,0,2024-05-04,APAC,1,146.01,55,23,73217,WhatsApp
1,0,2024-03-20,AMER,1,22.38,116,36,12434,WhatsApp
2,0,2024-08-05,APAC,0,117.35,44,8,21161,Mobile
1,0,2024-05-01,APAC,0,86.86,51,21,89504,Mobile
4,0,2024-06-28,AMER,0,292.38,65,40,96013,Web
3,0,2024-05-28,APAC,0,142.82,67,43,25097,Web
2,0,2024-04-15,APAC,1,175.92,113,18,43852,Web
1,1,2024-02-17,AMER,0,298.8,27,9,14762,WhatsApp
3,0,2024-12-20,APAC,1,450.65,105,15,85612,WhatsApp
3,1,2024-05-08,AMER,0,135.06,34,30,11922,Web
1,0,2024-03-01,EMEA,0,101.82,77,5,46757,Retail
1,0,2024-10-04,APAC,0,406.09,89,41,57575,WhatsApp
1,0,2024-09-10,EMEA,1,283.65,40,28,90476,WhatsApp
0,0,2024-11-29,EMEA,1,63.98,27,29,81908,Mobile
0,0,2024-02-13,APAC,0,154.52,85,44,64256,Web
0,0,2024-07-18,EMEA,1,155.48,43,34,68003,Mobile
1,1,2024-05-09,APAC,1,284.16,86,35,69085,Mobile
0,0,2024-12-16,APAC,0,272.01,62,10,92475,Web
1,0,2024-05-07,LATAM,1,59.83,45,40,12575,Mobile
1,0,2024-07-15,AMER,0,282.59,35,4,86495,Web
4,0,2024-02-15,AMER,0,137.18,103,4,36481,Mobile
1,0,2024-10-25,AMER,0,120.49,76,2,70778,Web
3,0,2024-09-01,APAC,1,34.58,9,44,36998,Mobile
2,0,2024-09-19,EMEA,1,122.03,43,26,32341,Retail
2,0,2024-12-11,APAC,0,106.93,50,36,66559,Web
2,0,2024-05-15,AMER,1,145.51,88,28,38210,WhatsApp
3,1,2024-10-17,AMER,0,507.99,2,39,62003,Mobile
4,0,2024-12-16,EMEA,1,66.07,88,23,69621,WhatsApp
1,0,2024-10-17,AMER,0,485.23,0,2,84965,Web
0,0,2024-12-25,EMEA,1,83.44,24,10,17238,Retail
0,1,2024-01-16,EMEA,0,125.37,52,31,44608,Retail
2,0,2024-12-29,AMER,1,588.01,112,21,35230,Mobile
1,1,2024-05-01,APAC,0,138.12,48,11,92394,Mobile
3,0,2024-08-20,APAC,1,118.82,54,35,87236,Mobile
3,0,2024-03-09,AMER,0,124.69,95,11,81950,Web
2,0,2024-05-07,AMER,1,44.51,92,31,69749,WhatsApp
1,0,2024-12-08,APAC,1,236.98,38,43,37647,Mobile
2,0,2024-02-23,EMEA,0,272.63,56,6,42623,Web
1,0,2024-08-28,EMEA,1,328.13,117,35,55999,Retail
1,1,2024-09-22,EMEA,0,641.57,107,6,13161,Mobile
2,0,2024-04-02,EMEA,0,203.04,68,2,38640,Web
2,0,2024-03-12,APAC,1,62.32,100,13,86787,WhatsApp
0,0,2024-11-15,AMER,1,231.53,91,40,35197,Web
2,1,2024-03-22,EMEA,1,376.37,87,10,81779,Mobile
3,1,2024-01-08,EMEA,0,356.34,79,9,17988,WhatsApp
0,1,2024-02-09,APAC,1,93.17,108,35,88822,WhatsApp
3,0,2024-02-10,EMEA,0,298.42,73,41,85130,Mobile
0,0,2024-12-04,APAC,0,235.24,48,7,87630,Mobile
1,0,2024-06-28,APAC,0,127.07,61,14,78088,Mobile
0,0,2024-12-02,AMER,0,480.59,112,16,66848,WhatsApp
4,0,2024-10-29,APAC,1,128.78,15,9,61984,Retail
1,0,2024-01-02,LATAM,0,211.67,52,43,61007,Web
2,0,2024-07-09,AMER,1,429.41,85,11,47378,Mobile
3,0,2024-10-14,AMER,1,152.56,94,24,44857,Web
1,0,2024-02-20,AMER,0,338.75,23,39,26706,Retail
2,0,2024-01-13,APAC,0,178.31,18,26,60653,Web
2,0,2024-04-14,AMER,0,499.5,47,46,30726,Web
2,0,2024-10-22,APAC,1,68.28,18,28,15294,Mobile
2,0,2024-07-18,AMER,1,132.45,83,25,67897,Web
1,0,2024-10-14,EMEA,1,186.81,62,11,71125,Retail
3,0,2024-11-09,EMEA,1,466.18,48,18,84062,WhatsApp
1,0,2024-12-07,APAC,1,495.28,94,34,84703,Web
1,1,2024-05-08,EMEA,1,324.52,90,4,93147,Mobile
0,0,2024-02-17,AMER,0,62.09,3,7,30909,Web
4,0,2024-11-25,EMEA,0,77.82,10,17,59736,Retail
2,0,2024-07-04,AMER,1,485.36,26,4,55078,Mobile
2,0,2024-12-25,APAC,0,33.79,111,23,32283,Mobile
0,0,2024-07-31,AMER,1,701.44,7,17,84008,Mobile
4,0,2024-09-21,EMEA,1,106.06,52,32,90751,WhatsApp
2,0,2024-11-08,APAC,0,99.7,27,14,52433,WhatsApp
1,0,2024-02-11,APAC,1,334.6,27,47,50107,Retail
1,0,2024-12-11,AMER,0,163.16,117,22,54110,Retail
2,0,2024-02-15,APAC,0,492.03,114,23,52096,Mobile
0,0,2024-10-20,EMEA,0,186.34,39,8,25359,Web
4,0,2024-06-03,AMER,0,41.24,75,45,37611,Web
1,0,2024-10-10,APAC,0,259.92,66,33,13566,Web
2,0,2024-04-14,APAC,0,208.21,117,23,19369,Retail
1,0,2024-06-08,EMEA,0,137.81,49,2,93422,Web
1,1,2024-12-23,LATAM,0,302.22,76,1,44585,Web
1,0,2024-11-03,AMER,1,679.88,60,18,39880,WhatsApp
1,0,2024-01-31,EMEA,0,54.7,48,34,74876,Mobile
1,0,2024-01-20,EMEA,0,451.68,82,31,25507,WhatsApp
3,0,2024-10-16,APAC,0,44.82,9,36,58858,Mobile
2,0,2024-08-08,AMER,1,322.35,44,36,49361,Mobile
1,0,2024-06-27,AMER,1,263.18,17,18,73935,Retail
1,1,2024-07-31,AMER,1,483.89,104,10,53174,Web
1,0,2024-02-11,APAC,1,163.98,43,11,58876,Mobile
2,0,2024-09-14,LATAM,1,77.07,7,43,99490,Mobile
0,0,2024-08-06,AMER,0,370.75,16,8,13740,Retail
1,0,2024-08-12,APAC,0,176.64,108,4,31116,Mobile
1,0,2024-09-13,LATAM,1,199.08,90,27,91490,Web
1,0,2024-10-22,AMER,1,439.05,93,39,50672,WhatsApp
0,0,2024-02-01,AMER,0,227.14,56,1,50725,Web
0,0,2024-02-08,APAC,1,602.98,89,11,78162,WhatsApp
1,0,2024-04-11,APAC,1,122.15,114,44,67753,WhatsApp
4,0,2024-08-05,APAC,1,216.5,73,22,99838,WhatsApp
2,0,2024-06-20,EMEA,0,70.24,14,37,21140,Web
0,0,2024-03-11,APAC,1,489.28,113,32,71995,Web
3,0,2024-10-27,EMEA,1,155.99,79,18,16152,Mobile
2,0,2024-11-05,EMEA,0,68.94,33,6,19084,Web
2,0,2024-05-16,APAC,1,410.33,46,8,71290,Web
3,0,2024-01-05,LATAM,0,476.3,64,22,11551,Web
0,0,2024-12-20,EMEA,0,119.99,2,24,17710,WhatsApp
1,0,2024-03-10,APAC,0,397.49,107,33,68949,Mobile
0,0,2024-10-25,AMER,0,203.42,102,36,47772,Mobile
0,1,2024-09-08,AMER,1,499.3,36,6,90361,Web
0,0,2024-04-07,EMEA,1,297.99,91,2,33810,Retail
1,0,2024-09-02,APAC,0,150.75,113,36,74218,Web
1,0,2024-01-10,LATAM,0,444.79,6,23,52654,Mobile
2,0,2024-01-29,APAC,1,345.08,7,38,16584,Mobile
0,0,2024-09-23,APAC,0,143.14,58,41,11099,Mobile
1,0,2024-07-17,EMEA,0,47.13,84,11,92648,Mobile
1,0,2024-07-14,EMEA,0,235.14,47,38,58849,WhatsApp
5,0,2024-07-20,APAC,1,65.01,48,30,68732,Retail
0,0,2024-01-09,EMEA,0,173.62,89,30,36998,Retail
3,0,2024-04-25,AMER,0,195.42,110,35,11357,Web
